qseqid,sseqid,pident,length,mismatch,gapopen,qlen,slen,qstart,qend,sstart,send,evalue,bitscore,similarity
65019|Q76RD8|561-616,tr|B4DS95|B4DS95_HUMAN,76.786,56,13,0,56,683,1,56,481,536,8.94e-26,99.0,76.786
65019|Q76RD8|561-616,sp|P23921|RIR1_HUMAN,76.786,56,13,0,56,792,1,56,562,617,9.71e-26,99.0,76.786
65019|Q76RD8|561-616,tr|Q53GZ5|Q53GZ5_HUMAN,76.786,56,13,0,56,792,1,56,562,617,1.04e-25,99.0,76.786
65019|Q76RD8|561-616,tr|B4DNN4|B4DNN4_HUMAN,76.786,56,13,0,56,762,1,56,532,587,1.06e-25,99.0,76.786
65019|Q76RD8|561-616,tr|B4DXB0|B4DXB0_HUMAN,76.786,56,13,0,56,570,1,56,340,395,1.3e-25,98.6,76.786
65019|Q76RD8|561-616,tr|E9PL69|E9PL69_HUMAN,76.786,56,13,0,56,570,1,56,340,395,1.31e-25,98.6,76.786
65019|Q76RD8|561-616,tr|B4E0I8|B4E0I8_HUMAN,76.786,56,13,0,56,695,1,56,465,520,1.36e-25,98.6,76.786
65020|Q76RD8|589-644,tr|B4DXB0|B4DXB0_HUMAN,89.091,55,6,0,56,570,2,56,369,423,1.27e-29,109.0,87.50008928571428
65020|Q76RD8|589-644,tr|E9PL69|E9PL69_HUMAN,89.091,55,6,0,56,570,2,56,369,423,1.28e-29,109.0,87.50008928571428
65020|Q76RD8|589-644,tr|B4DXD1|B4DXD1_HUMAN,89.091,55,6,0,56,454,2,56,253,307,1.6900000000000001e-29,108.0,87.50008928571428
65020|Q76RD8|589-644,tr|B4DS95|B4DS95_HUMAN,89.091,55,6,0,56,683,2,56,510,564,1.9000000000000002e-29,109.0,87.50008928571428
65020|Q76RD8|589-644,sp|P23921|RIR1_HUMAN,89.091,55,6,0,56,792,2,56,591,645,1.9300000000000002e-29,109.0,87.50008928571428
65020|Q76RD8|589-644,tr|Q53GZ5|Q53GZ5_HUMAN,89.091,55,6,0,56,792,2,56,591,645,1.9900000000000002e-29,109.0,87.50008928571428
65020|Q76RD8|589-644,tr|B4DNN4|B4DNN4_HUMAN,89.091,55,6,0,56,762,2,56,561,615,2.59e-29,108.0,87.50008928571428
65020|Q76RD8|589-644,tr|B4E0I8|B4E0I8_HUMAN,89.091,55,6,0,56,695,2,56,494,548,3.1e-29,108.0,87.50008928571428
65023|Q76RD8|673-728,tr|B4DXB0|B4DXB0_HUMAN,77.778,54,12,0,56,570,1,54,453,506,5.910000000000001e-27,102.0,75.00021428571429
65023|Q76RD8|673-728,tr|E9PL69|E9PL69_HUMAN,77.778,54,12,0,56,570,1,54,453,506,6.270000000000001e-27,102.0,75.00021428571429
65023|Q76RD8|673-728,tr|B4DXD1|B4DXD1_HUMAN,77.778,54,12,0,56,454,1,54,337,390,6.580000000000001e-27,101.0,75.00021428571429
65023|Q76RD8|673-728,tr|B4E0I8|B4E0I8_HUMAN,77.778,54,12,0,56,695,1,54,578,631,7.62e-27,102.0,75.00021428571429
65023|Q76RD8|673-728,tr|B4DS95|B4DS95_HUMAN,77.778,54,12,0,56,683,1,54,594,647,9.16e-27,102.0,75.00021428571429
65023|Q76RD8|673-728,sp|P23921|RIR1_HUMAN,77.778,54,12,0,56,792,1,54,675,728,9.77e-27,101.0,75.00021428571429
65023|Q76RD8|673-728,tr|B4DNN4|B4DNN4_HUMAN,77.778,54,12,0,56,762,1,54,645,698,1.04e-26,101.0,75.00021428571429
65024|Q76RD8|701-756,tr|B4DS95|B4DS95_HUMAN,78.571,56,12,0,56,683,1,56,622,677,4.2400000000000006e-27,102.0,78.571
65024|Q76RD8|701-756,tr|B4DXB0|B4DXB0_HUMAN,78.182,55,12,0,56,570,1,55,481,535,1.2e-26,101.0,76.78589285714285
65024|Q76RD8|701-756,tr|E9PL69|E9PL69_HUMAN,78.182,55,12,0,56,570,1,55,481,535,1.2e-26,101.0,76.78589285714285
65024|Q76RD8|701-756,sp|P23921|RIR1_HUMAN,78.182,55,12,0,56,792,1,55,703,757,1.79e-26,100.0,76.78589285714285
65024|Q76RD8|701-756,tr|B4DNN4|B4DNN4_HUMAN,78.182,55,12,0,56,762,1,55,673,727,1.8600000000000002e-26,100.0,76.78589285714285
65024|Q76RD8|701-756,tr|B4E0I8|B4E0I8_HUMAN,78.182,55,12,0,56,695,1,55,606,660,2.14e-26,100.0,76.78589285714285
65024|Q76RD8|701-756,tr|B4DXD1|B4DXD1_HUMAN,76.364,55,13,0,56,454,1,55,365,419,2.3800000000000001e-26,100.0,75.00035714285714
65024|Q76RD8|701-756,tr|Q53GZ5|Q53GZ5_HUMAN,76.364,55,13,0,56,792,1,55,703,757,2.7100000000000004e-26,100.0,75.00035714285714
65369|Q77PU6|85-140,tr|A0A126LB36|A0A126LB36_HUMAN,77.778,54,12,0,56,941,3,56,69,122,3.2800000000000003e-21,86.3,75.00021428571429
65370|Q77PU6|113-168,tr|A0A126LB36|A0A126LB36_HUMAN,76.786,56,13,0,56,941,1,56,95,150,1.61e-17,75.5,76.786
65372|Q77PU6|169-224,tr|A0A126LB36|A0A126LB36_HUMAN,80.357,56,11,0,56,941,1,56,151,206,2.1900000000000003e-27,103.0,80.357
65390|Q77PU6|673-728,tr|A0A126LB36|A0A126LB36_HUMAN,80.357,56,11,0,56,941,1,56,539,594,8.54e-24,93.6,80.357
65394|Q77PU6|785-840,tr|A0A126LB36|A0A126LB36_HUMAN,75.0,56,14,0,56,941,1,56,648,703,5.17e-12,60.1,75.0
65402|Q77PU6|1009-1064,tr|A0A126LB36|A0A126LB36_HUMAN,80.357,56,11,0,56,941,1,56,872,927,6.2e-22,88.2,80.357
65403|Q77PU6|1037-1078,tr|A0A126LB36|A0A126LB36_HUMAN,83.333,42,7,0,42,941,1,42,900,941,3.51e-17,73.9,83.333
65422|Q77Z83|1-56,tr|A0A126LB25|A0A126LB25_HUMAN,94.643,56,3,0,56,1459,1,56,1,56,3.59e-32,117.0,94.643
65422|Q77Z83|1-56,tr|A0A126LB36|A0A126LB36_HUMAN,94.643,56,3,0,56,941,1,56,1,56,2.4400000000000003e-31,114.0,94.643
65423|Q77Z83|29-84,tr|A0A126LB25|A0A126LB25_HUMAN,89.286,56,6,0,56,1459,1,56,29,84,1.5e-26,101.0,89.286
65423|Q77Z83|29-84,tr|A0A126LB36|A0A126LB36_HUMAN,89.286,56,6,0,56,941,1,56,29,84,2.49e-26,100.0,89.286
65424|Q77Z83|57-112,tr|A0A126LB25|A0A126LB25_HUMAN,87.719,57,6,1,56,1459,1,56,57,113,1.68e-22,89.7,89.2854107142857
65425|Q77Z83|85-140,tr|A0A126LB25|A0A126LB25_HUMAN,85.965,57,7,1,56,1459,1,56,85,141,2.2600000000000002e-26,100.0,87.50008928571428
65426|Q77Z83|113-168,tr|A0A126LB25|A0A126LB25_HUMAN,85.714,56,8,0,56,1459,1,56,114,169,1.79e-26,100.0,85.714
65427|Q77Z83|141-196,tr|A0A126LB25|A0A126LB25_HUMAN,85.714,56,8,0,56,1459,1,56,142,197,1.4e-26,101.0,85.714
65428|Q77Z83|169-224,tr|A0A126LB25|A0A126LB25_HUMAN,92.857,56,4,0,56,1459,1,56,170,225,1.76e-30,112.0,92.857
65432|Q77Z83|281-336,tr|A0A126LB25|A0A126LB25_HUMAN,94.643,56,3,0,56,1459,1,56,282,337,6.51e-31,113.0,94.643
65433|Q77Z83|309-364,tr|A0A126LB25|A0A126LB25_HUMAN,94.643,56,3,0,56,1459,1,56,310,365,3.12e-29,108.0,94.643
65434|Q77Z83|337-392,tr|A0A126LB25|A0A126LB25_HUMAN,85.965,57,7,1,56,1459,1,56,338,394,5.4699999999999996e-24,94.0,87.50008928571428
65435|Q77Z83|365-420,tr|A0A126LB25|A0A126LB25_HUMAN,84.211,57,8,1,56,1459,1,56,366,422,7.91e-24,93.6,85.71476785714285
65463|Q77Z83|1149-1204,tr|A0A126LB25|A0A126LB25_HUMAN,94.643,56,3,0,56,1459,1,56,1156,1211,2.5200000000000002e-29,109.0,94.643
65464|Q77Z83|1177-1232,tr|A0A126LB25|A0A126LB25_HUMAN,92.857,56,4,0,56,1459,1,56,1184,1239,6.24e-28,105.0,92.857
67402|Q80961|29-84,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,77.193,57,11,1,56,536,2,56,56,112,2.4e-22,89.4,78.57144642857142
67403|Q80961|57-112,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,78.182,55,12,0,56,536,2,56,86,140,6.9e-26,99.4,76.78589285714285
67408|Q80961|197-252,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,78.571,56,12,0,56,536,1,56,225,280,1.93e-26,100.0,78.571
67796|Q81034|57-112,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,75.0,56,14,0,56,536,1,56,402,457,1.1200000000000001e-22,90.1,75.0
67799|Q81035|1-56,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,76.786,56,13,0,56,536,1,56,345,400,2.0600000000000002e-26,100.0,76.786
67801|Q81035|57-112,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,76.786,56,13,0,56,536,1,56,401,456,5.1300000000000004e-26,99.8,76.786
67803|Q81035|113-152,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,77.5,40,9,0,40,536,1,40,457,496,1.42e-16,72.0,77.5
67814|Q81060|1-56,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,72.414,58,14,1,56,536,1,56,345,402,2.07e-22,89.4,75.00021428571429
68292|Q82003|225-280,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,78.571,56,12,0,56,536,1,56,224,279,2.11e-28,106.0,78.571
68372|Q82010|281-336,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,79.63,54,11,0,56,536,3,56,314,367,2.3e-26,100.0,76.78607142857143
68871|Q84217|29-84,tr|O75978|O75978_HUMAN,85.714,56,8,0,56,100,1,56,31,86,4.1999999999999996e-30,102.0,85.714
68872|Q84217|57-92,tr|O75978|O75978_HUMAN,86.111,36,5,0,36,100,1,36,59,94,2.65e-18,72.0,86.111
68873|Q84223|1-56,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,76.786,56,13,0,56,536,1,56,345,400,8.92e-26,99.0,76.786
68875|Q84223|57-112,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,75.0,56,14,0,56,536,1,56,401,456,5.99e-25,96.7,75.0
68915|Q84301|113-168,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,75.0,56,14,0,56,536,1,56,384,439,1.32e-25,98.6,75.0
68918|Q84304|1-44,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,84.091,44,7,0,44,536,1,44,331,374,8.639999999999999e-23,89.7,84.091
68919|Q84307|1-44,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,79.545,44,9,0,44,536,1,44,331,374,4.13e-21,85.1,79.545
68920|Q84308|1-44,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,81.818,44,8,0,44,536,1,44,331,374,1.2600000000000002e-21,86.7,81.818
68923|Q84315|1-44,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,83.721,43,7,0,44,536,1,43,331,373,5.480000000000001e-21,84.7,81.81825
68925|Q84317|29-84,tr|O75978|O75978_HUMAN,82.143,56,10,0,56,100,1,56,31,86,8.85e-30,101.0,82.143
68925|Q84317|29-84,tr|O75979|O75979_HUMAN,78.571,56,12,0,56,105,1,56,30,85,8.01e-29,99.8,78.571
68926|Q84317|57-92,tr|O75979|O75979_HUMAN,77.778,36,8,0,36,105,1,36,58,93,2.67e-17,69.3,77.778
68926|Q84317|57-92,tr|O75978|O75978_HUMAN,80.556,36,7,0,36,100,1,36,59,94,3.2e-17,68.9,80.556
68928|Q84318|29-84,tr|O75979|O75979_HUMAN,82.143,56,10,0,56,105,1,56,33,88,1.8400000000000002e-29,101.0,82.143
68929|Q84318|57-89,tr|O75979|O75979_HUMAN,87.5,32,4,0,33,105,1,32,61,92,1.9e-16,67.0,84.84848484848484
69693|Q89584|1-56,tr|A0A126LAV5|A0A126LAV5_HUMAN,94.643,56,3,0,56,392,1,56,1,56,6.57e-29,106.0,94.643
69747|Q89743|57-112,tr|A0A126LAV5|A0A126LAV5_HUMAN,100.0,43,0,0,56,392,14,56,102,144,1.66e-23,92.0,76.78571428571429
69749|Q89743|113-168,tr|A0A126LAV5|A0A126LAV5_HUMAN,94.643,56,3,0,56,392,1,56,145,200,1.1900000000000002e-31,113.0,94.643
69750|Q89743|141-196,tr|A0A126LAV5|A0A126LAV5_HUMAN,92.857,56,4,0,56,392,1,56,173,228,5.24e-31,112.0,92.857
69753|Q89743|225-280,tr|A0A126LAV5|A0A126LAV5_HUMAN,86.441,59,5,1,56,392,1,56,257,315,8.710000000000001e-27,100.0,91.07176785714286
69754|Q89743|253-308,tr|A0A126LAV5|A0A126LAV5_HUMAN,84.746,59,6,1,56,392,1,56,285,343,1.16e-26,100.0,89.28596428571429
69807|Q89882|1-56,tr|A0A126LB22|A0A126LB22_HUMAN,94.643,56,3,0,56,1119,1,56,1,56,2.6099999999999998e-30,112.0,94.643
69808|Q89882|29-84,tr|A0A126LB22|A0A126LB22_HUMAN,92.857,56,4,0,56,1119,1,56,29,84,2.91e-29,108.0,92.857
69809|Q89882|57-112,tr|A0A126LB22|A0A126LB22_HUMAN,91.071,56,5,0,56,1119,1,56,57,112,1.15e-28,107.0,91.071
69812|Q89882|141-196,tr|A0A126LB22|A0A126LB22_HUMAN,89.362,47,5,0,56,1119,1,47,141,187,2.0299999999999998e-23,92.4,75.00025
69813|Q89882|169-224,tr|A0A126LB22|A0A126LB22_HUMAN,89.286,56,6,0,56,1119,1,56,169,224,8.099999999999999e-23,90.5,89.286
69814|Q89882|197-252,tr|A0A126LB22|A0A126LB22_HUMAN,92.727,55,4,0,56,1119,2,56,198,252,7.24e-31,113.0,91.07116071428571
69815|Q89882|225-280,tr|A0A126LB22|A0A126LB22_HUMAN,92.857,56,4,0,56,1119,1,56,225,280,6.91e-30,110.0,92.857
69816|Q89882|253-308,tr|A0A126LB22|A0A126LB22_HUMAN,92.857,56,4,0,56,1119,1,56,253,308,7.189999999999999e-30,110.0,92.857
69817|Q89882|281-336,tr|A0A126LB22|A0A126LB22_HUMAN,92.857,56,4,0,56,1119,1,56,281,336,1.1000000000000001e-27,104.0,92.857
69818|Q89882|309-364,tr|A0A126LB22|A0A126LB22_HUMAN,91.071,56,5,0,56,1119,1,56,309,364,3.37e-26,100.0,91.071
69820|Q89882|365-420,tr|A0A126LB22|A0A126LB22_HUMAN,89.286,56,3,1,56,1119,1,56,365,417,2.4800000000000003e-27,103.0,89.286
69821|Q89882|393-448,tr|A0A126LB22|A0A126LB22_HUMAN,87.719,57,3,2,56,1119,1,56,393,446,1.41e-25,98.6,89.2854107142857
69825|Q89882|505-560,tr|A0A126LB22|A0A126LB22_HUMAN,94.643,56,3,0,56,1119,1,56,503,558,7.839999999999999e-30,110.0,94.643
69826|Q89882|533-588,tr|A0A126LB22|A0A126LB22_HUMAN,91.071,56,5,0,56,1119,1,56,531,586,2.33e-21,86.7,91.071
69827|Q89882|561-616,tr|A0A126LB22|A0A126LB22_HUMAN,89.286,56,6,0,56,1119,1,56,559,614,1.03e-19,82.0,89.286
69828|Q89882|589-644,tr|A0A126LB22|A0A126LB22_HUMAN,94.545,55,3,0,56,1119,1,55,587,641,3.8299999999999997e-28,105.0,92.85669642857142
69829|Q89882|617-672,tr|A0A126LB22|A0A126LB22_HUMAN,88.889,54,6,0,56,1119,1,54,615,668,1.1e-26,101.0,85.71439285714285
69830|Q89882|645-700,tr|A0A126LB22|A0A126LB22_HUMAN,87.5,56,7,0,56,1119,1,56,643,698,7.63e-29,107.0,87.5
69833|Q89882|729-784,tr|A0A126LB22|A0A126LB22_HUMAN,92.857,56,4,0,56,1119,1,56,727,782,9.500000000000001e-32,116.0,92.857
69840|Q89882|925-980,tr|A0A126LB22|A0A126LB22_HUMAN,94.643,56,3,0,56,1119,1,56,923,978,2.8700000000000004e-32,117.0,94.643
69841|Q89882|953-1008,tr|A0A126LB22|A0A126LB22_HUMAN,94.643,56,3,0,56,1119,1,56,951,1006,1.4700000000000002e-32,118.0,94.643
69842|Q89882|981-1036,tr|A0A126LB22|A0A126LB22_HUMAN,94.643,56,3,0,56,1119,1,56,979,1034,3.26e-33,120.0,94.643
69848|Q89893|29-84,tr|A0A126LB39|A0A126LB39_HUMAN,85.714,56,8,0,56,722,1,56,98,153,6.2499999999999996e-24,94.0,85.714
69849|Q89893|57-112,tr|A0A126LB39|A0A126LB39_HUMAN,94.545,55,3,0,56,722,2,56,127,181,7.22e-29,107.0,92.85669642857142
69852|Q89893|141-196,tr|A0A126LB39|A0A126LB39_HUMAN,97.959,49,1,0,56,722,1,49,210,258,1.79e-25,98.2,85.714125
69853|Q89893|169-224,tr|A0A126LB39|A0A126LB39_HUMAN,56.667,90,5,1,56,722,1,56,238,327,2.1099999999999998e-23,92.4,91.07196428571429
69855|Q89893|225-280,tr|A0A126LB39|A0A126LB39_HUMAN,94.643,56,3,0,56,722,1,56,328,383,6.47e-17,73.9,94.643
69860|Q89893|365-420,tr|A0A126LB39|A0A126LB39_HUMAN,96.364,55,2,0,56,722,1,55,468,522,5.24e-29,108.0,94.64321428571428
69861|Q89893|393-448,tr|A0A126LB39|A0A126LB39_HUMAN,94.643,56,3,0,56,722,1,56,496,551,2.17e-28,106.0,94.643
69863|Q89893|449-504,tr|A0A126LB39|A0A126LB39_HUMAN,94.643,56,3,0,56,722,1,56,552,607,2.47e-19,80.9,94.643
69864|Q89893|477-532,tr|A0A126LB39|A0A126LB39_HUMAN,94.34,53,3,0,56,722,1,53,580,632,5.01e-08,48.5,89.28607142857143
69867|Q89893|561-616,tr|A0A126LB39|A0A126LB39_HUMAN,90.909,55,5,0,56,722,2,56,664,718,1.68e-16,72.8,89.285625
69868|Q89893|589-620,tr|A0A126LB39|A0A126LB39_HUMAN,87.5,32,4,0,32,722,1,32,691,722,0.005,33.1,87.5
69872|Q89900|85-140,tr|A0A126LAV5|A0A126LAV5_HUMAN,75.0,56,14,0,56,392,1,56,47,102,3.2099999999999997e-24,94.0,75.0
70110|Q8BB47|85-140,tr|A0A126LB25|A0A126LB25_HUMAN,87.719,57,6,1,56,1459,1,56,85,141,2.8500000000000002e-27,103.0,89.2854107142857
70111|Q8BB47|113-168,tr|A0A126LB25|A0A126LB25_HUMAN,89.286,56,6,0,56,1459,1,56,114,169,3.8e-28,105.0,89.286
70112|Q8BB47|141-196,tr|A0A126LB25|A0A126LB25_HUMAN,89.286,56,6,0,56,1459,1,56,142,197,2.89e-28,106.0,89.286
70113|Q8BB47|169-224,tr|A0A126LB25|A0A126LB25_HUMAN,92.857,56,4,0,56,1459,1,56,170,225,1.76e-30,112.0,92.857
70119|Q8BB47|337-392,tr|A0A126LB25|A0A126LB25_HUMAN,92.857,56,4,0,56,1459,1,56,338,393,3.48e-28,105.0,92.857
70120|Q8BB47|365-420,tr|A0A126LB25|A0A126LB25_HUMAN,92.857,56,4,0,56,1459,1,56,366,421,1.1199999999999999e-28,107.0,92.857
70145|Q8BB47|1065-1120,tr|A0A126LB25|A0A126LB25_HUMAN,94.643,56,3,0,56,1459,1,56,1058,1113,1.79e-14,67.0,94.643
70152|Q8BB47|1261-1316,tr|A0A126LB25|A0A126LB25_HUMAN,94.643,56,3,0,56,1459,1,56,1254,1309,7.45e-32,116.0,94.643
70153|Q8BB47|1289-1344,tr|A0A126LB25|A0A126LB25_HUMAN,92.857,56,4,0,56,1459,1,56,1282,1337,2.4200000000000002e-29,109.0,92.857
70293|Q8JMU5|113-168,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,78.571,56,12,0,56,536,1,56,395,450,1.61e-26,100.0,78.571
71274|Q8V273|29-84,tr|A0A126LAY5|A0A126LAY5_HUMAN,94.545,55,3,0,56,830,1,55,269,323,7.0300000000000006e-31,113.0,92.85669642857142
71275|Q8V273|57-112,tr|A0A126LAY5|A0A126LAY5_HUMAN,91.071,56,5,0,56,830,1,56,297,352,5.64e-29,108.0,91.071
71276|Q8V273|85-133,tr|A0A126LAY5|A0A126LAY5_HUMAN,93.878,49,3,0,49,830,1,49,325,373,8.93e-26,98.6,93.878
71513|Q8V4Q5|1-56,tr|B4DW42|B4DW42_HUMAN,77.778,54,12,0,56,168,3,56,79,132,1.09e-22,85.9,75.00021428571429
71513|Q8V4Q5|1-56,tr|Q9NZZ2|Q9NZZ2_HUMAN,77.778,54,12,0,56,211,3,56,79,132,1.59e-22,86.3,75.00021428571429
71513|Q8V4Q5|1-56,tr|Q9HC19|Q9HC19_HUMAN,77.778,54,12,0,56,284,3,56,125,178,8.61e-22,85.9,75.00021428571429
71708|Q90033|85-140,tr|K7ERJ1|K7ERJ1_HUMAN,78.571,56,12,0,56,187,1,56,106,161,1.8600000000000002e-26,95.9,78.571
71708|Q90033|85-140,tr|K7ES52|K7ES52_HUMAN,78.571,56,12,0,56,180,1,56,98,153,5.78e-26,94.4,78.571
71708|Q90033|85-140,tr|B5BUF9|B5BUF9_HUMAN,78.571,56,12,0,56,234,1,56,98,153,2.66e-25,94.0,78.571
71708|Q90033|85-140,tr|A0A384MDV9|A0A384MDV9_HUMAN,78.571,56,12,0,56,234,1,56,98,153,2.66e-25,94.0,78.571
71708|Q90033|85-140,sp|P04183|KITH_HUMAN,78.571,56,12,0,56,234,1,56,98,153,2.66e-25,94.0,78.571
71708|Q90033|85-140,tr|B5BU32|B5BU32_HUMAN,78.571,56,12,0,56,234,1,56,98,153,3.02e-25,94.0,78.571
71708|Q90033|85-140,tr|K7ERV3|K7ERV3_HUMAN,78.571,56,12,0,56,267,1,56,98,153,3.37e-25,94.7,78.571
72500|Q96896|57-112,tr|A0A126LB12|A0A126LB12_HUMAN,80.357,56,11,0,56,474,1,56,57,112,9.199999999999999e-24,93.2,80.357
72501|Q96896|85-140,tr|A0A126LB12|A0A126LB12_HUMAN,75.0,56,14,0,56,474,1,56,85,140,4.290000000000001e-21,85.5,75.0
72503|Q96896|141-196,tr|A0A126LB12|A0A126LB12_HUMAN,80.357,56,11,0,56,474,1,56,141,196,2.64e-16,72.0,80.357
72505|Q96896|197-252,tr|A0A126LB12|A0A126LB12_HUMAN,82.143,56,9,1,56,474,1,56,197,251,1.9799999999999998e-23,92.0,82.143
72506|Q96896|225-280,tr|A0A126LB12|A0A126LB12_HUMAN,91.071,56,5,0,56,474,1,56,224,279,1.88e-30,111.0,91.071
72507|Q96896|253-308,tr|A0A126LB12|A0A126LB12_HUMAN,91.071,56,5,0,56,474,1,56,252,307,1.25e-30,112.0,91.071
72508|Q96896|281-336,tr|A0A126LB12|A0A126LB12_HUMAN,87.273,55,7,0,56,474,1,55,280,334,1.7599999999999998e-24,95.1,85.71455357142857
72509|Q96896|309-364,tr|A0A126LB12|A0A126LB12_HUMAN,82.143,56,8,1,56,474,1,56,308,361,6.4400000000000006e-21,85.1,82.143
72511|Q96896|365-420,tr|A0A126LB12|A0A126LB12_HUMAN,80.357,56,9,1,56,474,1,56,362,415,3.1299999999999994e-23,91.7,80.357
72512|Q96896|393-448,tr|A0A126LB12|A0A126LB12_HUMAN,83.929,56,9,0,56,474,1,56,388,443,6.07e-11,57.0,83.929
72514|Q96896|449-480,tr|A0A126LB12|A0A126LB12_HUMAN,90.625,32,3,0,32,474,1,32,443,474,6.26e-11,55.5,90.625
73279|Q98234|86-141,tr|Q7L4Q3|Q7L4Q3_HUMAN,89.286,56,6,0,56,203,1,56,71,126,6e-30,105.0,89.286
73279|Q98234|86-141,sp|P07203|GPX1_HUMAN,89.286,56,6,0,56,203,1,56,71,126,6e-30,105.0,89.286
73279|Q98234|86-141,tr|Q6NSD4|Q6NSD4_HUMAN,87.5,56,7,0,56,145,1,56,13,68,9.52e-30,103.0,87.5
73279|Q98234|86-141,tr|A0A994J430|A0A994J430_HUMAN,87.5,56,6,1,56,202,1,56,71,125,2e-27,99.0,87.5
73279|Q98234|86-141,tr|A0A994J707|A0A994J707_HUMAN,89.362,47,5,0,56,124,1,47,71,117,2.35e-24,89.0,75.00025
73280|Q98234|114-169,tr|A0A2R8Y6B6|A0A2R8Y6B6_HUMAN,83.929,56,9,0,56,157,1,56,53,108,1.41e-29,103.0,83.929
73280|Q98234|114-169,tr|A0A994J4L4|A0A994J4L4_HUMAN,83.929,56,9,0,56,148,1,56,44,99,1.56e-29,102.0,83.929
73280|Q98234|114-169,tr|A0A994J702|A0A994J702_HUMAN,83.929,56,9,0,56,190,1,56,86,141,2.1200000000000002e-29,103.0,83.929
73280|Q98234|114-169,tr|Q7L4Q3|Q7L4Q3_HUMAN,83.929,56,9,0,56,203,1,56,99,154,3.43e-29,103.0,83.929
73280|Q98234|114-169,sp|P07203|GPX1_HUMAN,83.929,56,9,0,56,203,1,56,99,154,3.43e-29,103.0,83.929
73280|Q98234|114-169,tr|A0A994J430|A0A994J430_HUMAN,83.929,56,9,0,56,202,1,56,98,153,3.61e-29,103.0,83.929
73280|Q98234|114-169,tr|Q6NSD4|Q6NSD4_HUMAN,82.143,56,10,0,56,145,1,56,41,96,1.03e-28,100.0,82.143
73281|Q98234|142-197,tr|Q6NSD4|Q6NSD4_HUMAN,80.357,56,11,0,56,145,1,56,69,124,5.4e-29,101.0,80.357
73281|Q98234|142-197,tr|A0A2R8Y6B6|A0A2R8Y6B6_HUMAN,80.357,56,11,0,56,157,1,56,81,136,6.47e-29,101.0,80.357
73281|Q98234|142-197,tr|A0A994J4L4|A0A994J4L4_HUMAN,80.357,56,11,0,56,148,1,56,72,127,6.6e-29,100.0,80.357
73281|Q98234|142-197,tr|A0A994J702|A0A994J702_HUMAN,80.357,56,11,0,56,190,1,56,114,169,1.02e-28,101.0,80.357
73281|Q98234|142-197,tr|A0A994J430|A0A994J430_HUMAN,80.357,56,11,0,56,202,1,56,126,181,1.54e-28,101.0,80.357
73281|Q98234|142-197,tr|Q7L4Q3|Q7L4Q3_HUMAN,80.357,56,11,0,56,203,1,56,127,182,1.58e-28,101.0,80.357
73281|Q98234|142-197,sp|P07203|GPX1_HUMAN,80.357,56,11,0,56,203,1,56,127,182,1.58e-28,101.0,80.357
75220|Q9DHU2|29-84,tr|Q6AI41|Q6AI41_HUMAN,76.786,56,13,0,56,297,1,56,1,56,2.61e-22,87.4,76.786
75220|Q9DHU2|29-84,tr|H0YAV1|H0YAV1_HUMAN,76.786,56,13,0,56,408,1,56,112,167,4.39e-22,88.2,76.786
75220|Q9DHU2|29-84,sp|Q7LG56|RIR2B_HUMAN,76.786,56,13,0,56,351,1,56,55,110,4.44e-22,87.4,76.786
75221|Q9DHU2|57-112,tr|A0A286YFD6|A0A286YFD6_HUMAN,85.185,54,8,0,56,374,3,56,123,176,1.23e-27,102.0,82.14267857142858
75221|Q9DHU2|57-112,tr|B3KS26|B3KS26_HUMAN,85.185,54,8,0,56,297,3,56,31,84,1.1400000000000001e-26,99.0,82.14267857142858
75221|Q9DHU2|57-112,sp|P31350|RIR2_HUMAN,85.185,54,8,0,56,389,3,56,123,176,1.2900000000000001e-26,100.0,82.14267857142858
75221|Q9DHU2|57-112,tr|A0A7P0SBL1|A0A7P0SBL1_HUMAN,85.185,54,8,0,56,339,3,56,73,126,1.83e-26,99.4,82.14267857142858
75221|Q9DHU2|57-112,tr|Q6AI41|Q6AI41_HUMAN,80.0,55,11,0,56,297,2,56,30,84,1.43e-25,96.3,78.57142857142857
75221|Q9DHU2|57-112,sp|Q7LG56|RIR2B_HUMAN,80.0,55,11,0,56,351,2,56,84,138,2.1899999999999998e-25,96.7,78.57142857142857
75221|Q9DHU2|57-112,tr|H0YAV1|H0YAV1_HUMAN,80.0,55,11,0,56,408,2,56,141,195,3.7e-25,96.7,78.57142857142857
